time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-01-11,Thursday,16650,14.3,0,0
2024-01-12,Friday,16650,20.2,0,0
2024-01-13,Saturday,16650,11.1,0,0
2024-01-14,Sunday,16650,5.1,0,0
2024-01-15,Monday,16650,17.6,0,0
2024-01-16,Tuesday,16650,13.3,0,0
2024-01-17,Wednesday,16650,12.3,0,0
2024-01-18,Thursday,16650,14.4,0,0
2024-01-19,Friday,16650,23.8,0,0
2024-01-20,Saturday,16664,16.3,0,0
2024-01-21,Sunday,16684,2.3,0,0
2024-01-22,Monday,16700,7.9,0,0
2024-01-23,Tuesday,16700,5.7,0,0
2024-01-24,Wednesday,16700,5.7,0,0
2024-01-25,Thursday,16700,5.1,0,0
2024-01-26,Friday,16700,1.7,0,0
2024-01-27,Saturday,16702,3.1,0,0
2024-01-28,Sunday,16727,9.4,0,0
2024-01-29,Monday,16800,14.6,0,0
2024-01-30,Tuesday,16900,18.9,0,0
2024-01-31,Wednesday,16900,23.0,0,0
2024-02-01,Thursday,16900,16.9,0,0
2024-02-02,Friday,16900,6.3,0,0
2024-02-03,Saturday,16888,6.6,0,0
2024-02-04,Sunday,16881,2.6,0,0
2024-02-05,Monday,16900,1.2,0,0
2024-02-06,Tuesday,16950,0.8,0,0
2024-02-07,Wednesday,16950,0.8,0,0
2024-02-08,Thursday,16950,0.6,0,0
2024-02-09,Friday,16950,2.2,0,0
2024-02-10,Saturday,16947,8.5,0,0
2024-02-11,Sunday,16948,15.4,0,0
2024-02-12,Monday,16950,23.4,0,0
2024-02-13,Tuesday,16950,16.7,0,0
2024-02-14,Wednesday,16950,22.2,0,0
2024-02-15,Thursday,16950,6.1,0,0
2024-02-16,Friday,16950,31.7,0,0
2024-02-17,Saturday,17110,8.5,0,0
2024-02-18,Sunday,17344,10.4,0,0
2024-02-19,Monday,17500,3.4,0,0
2024-02-20,Tuesday,17500,6.4,0,0
2024-02-21,Wednesday,17500,8.7,0,0
2024-02-22,Thursday,17500,13.6,0,0
2024-02-23,Friday,17750,0.7,0,0
2024-02-24,Saturday,17903,5.5,0,0
2024-02-25,Sunday,17925,11.9,0,0
2024-02-26,Monday,17900,5.5,0,0
2024-02-27,Tuesday,17900,14.5,0,0
2024-02-28,Wednesday,17900,14.5,0,0
2024-02-29,Thursday,17900,3.3,0,0
2024-03-01,Friday,17900,32.2,1,0
2024-03-02,Saturday,17900,25.0,1,0
2024-03-03,Sunday,17900,6.6,1,0
2024-03-04,Monday,17900,14.0,1,0
2024-03-05,Tuesday,17900,26.3,1,0
2024-03-06,Wednesday,17900,32.0,1,0
2024-03-07,Thursday,17900,1.0,1,0
