time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-02-06,Tuesday,"15,900",11.3,0,0
2024-02-07,Wednesday,"15,900",1.1,0,0
2024-02-08,Thursday,"16,050",4.8,0,0
2024-02-09,Friday,-,7.2,0,0
2024-02-10,Saturday,-,16.9,0,0
2024-02-11,Sunday,-,4.5,0,0
2024-02-12,Monday,"15,900",5.1,0,0
2024-02-13,Tuesday,"15,900",5.6,0,0
2024-02-14,Wednesday,"16,050",30.9,0,0
2024-02-15,Thursday,"16,050",19.3,0,0
2024-02-16,Friday,"16,050",8.9,0,0
2024-02-17,Saturday,-,20.6,0,0
2024-02-18,Sunday,-,7.3,0,0
2024-02-19,Monday,"16,050",6.6,0,0
2024-02-20,Tuesday,"16,050",1.6,0,0
2024-02-21,Wednesday,"16,150",0.5,0,0
2024-02-22,Thursday,"16,150",0,0,0
2024-02-23,Friday,"16,150",12.4,0,0
2024-02-24,Saturday,-,11.7,0,0
2024-02-25,Sunday,-,33.1,0,0
2024-02-26,Monday,"16,150",10.8,0,0
2024-02-27,Tuesday,"16,150",4.5,0,0
2024-02-28,Wednesday,"16,150",31.5,0,0
2024-02-29,Thursday,"16,150",21.1,0,0
2024-03-01,Friday,"16,150",13.3,1,0
2024-03-02,Saturday,-,22.2,1,0
2024-03-03,Sunday,-,14.9,1,0
2024-03-04,Monday,"16,150",8.3,1,0
2024-03-05,Tuesday,"16,150",9.6,1,0
2024-03-06,Wednesday,"16,150",16.2,1,0
2024-03-07,Thursday,"16,150",9.4,1,0
2024-03-08,Friday,"16,150",7.4,1,0
2024-03-09,Saturday,-,14.5,1,0
2024-03-10,Sunday,-,8.1,1,0
2024-03-11,Monday,"16,150",16.4,1,0
2024-03-12,Tuesday,"16,150",12.7,1,1
2024-03-13,Wednesday,"16,150",34.3,1,1
2024-03-14,Thursday,"16,150",10.9,1,1
2024-03-15,Friday,"16,150",3.5,1,1
2024-03-16,Saturday,-,14.1,1,1
2024-03-17,Sunday,-,1.7,1,1
2024-03-18,Monday,"16,150",2.3,1,1
2024-03-19,Tuesday,"16,150",0.3,1,1
2024-03-20,Wednesday,"16,150",0,1,1
2024-03-21,Thursday,"16,150",1.6,1,1
2024-03-22,Friday,"16,150",8.3,1,1
2024-03-23,Saturday,-,0.2,1,1
2024-03-24,Sunday,-,3.4,1,1
2024-03-25,Monday,"16,150",3.2,1,1
2024-03-26,Tuesday,"16,150",2.1,1,1
2024-03-27,Wednesday,"16,150",18.2,1,1
2024-03-28,Thursday,"16,150",9.2,1,1
2024-03-29,Friday,"16,150",3.1,1,1
2024-03-30,Saturday,-,8.6,1,1
2024-03-31,Sunday,-,13.7,1,1
2024-04-01,Monday,"16,100",9,1,1
2024-04-02,Tuesday,"16,100",8.6,1,1
2024-04-03,Wednesday,"15,950",26.9,1,1
2024-04-04,Thursday,"15,900",16.9,1,1
2024-04-05,Friday,"15,900",13.5,1,1
2024-04-06,Saturday,-,16.5,1,1
2024-04-07,Sunday,-,5.3,1,1
2024-04-08,Monday,"15,900",0,1,1
2024-04-09,Tuesday,"15,900",21.3,1,1
2024-04-10,Wednesday,"15,900",5,1,1
2024-04-11,Thursday,"15,900",6.2,1,1
2024-04-12,Friday,"15,900",23.7,1,1
2024-04-13,Saturday,-,3.9,1,1
2024-04-14,Sunday,-,18.5,1,1
2024-04-15,Monday,"15,900",3.3,1,1
2024-04-16,Tuesday,"15,800",9.2,1,1
2024-04-17,Wednesday,"15,750",30.9,1,1
2024-04-18,Thursday,"15,750",11.4,1,1
2024-04-19,Friday,"15,750",4.7,1,0
2024-04-20,Saturday,-,17.6,1,0
2024-04-21,Sunday,-,16.7,1,0
2024-04-22,Monday,"15,750",2.5,1,0
2024-04-23,Tuesday,"15,750",7.3,1,0
2024-04-24,Wednesday,"15,750",1.6,1,0
2024-04-25,Thursday,"15,750",16.4,1,0
2024-04-26,Friday,"15,750",6.1,1,0
2024-04-27,Saturday,-,17,1,0
2024-04-28,Sunday,-,2.2,1,0
2024-04-29,Monday,"15,600",0.3,1,0
2024-04-30,Tuesday,"15,600",6.6,1,0
2024-05-01,Wednesday,"15,600",7.9,0,0
2024-05-02,Thursday,"15,600",7.5,0,0
2024-05-03,Friday,"15,600",2.5,0,0
2024-05-04,Saturday,-,0.8,0,0
2024-05-05,Sunday,-,0.3,0,0
2024-05-06,Monday,"16,600",1.6,0,0
2024-05-07,Tuesday,"15,600",0,0,0
2024-05-08,Wednesday,"15,600",0.4,0,0
2024-05-09,Thursday,"15,600",1.3,0,0
2024-05-10,Friday,"15,600",1.1,0,0
2024-05-11,Saturday,-,3.1,0,0
2024-05-12,Sunday,-,1.7,0,0
2024-05-13,Monday,"15,600",20.2,0,0
2024-05-14,Tuesday,"15,600",3.3,0,0
2024-05-15,Wednesday,"15,600",2.4,0,0
2024-05-16,Thursday,"15,600",1.1,0,0
2024-05-17,Friday,"15,600",0.5,0,0
2024-05-18,Saturday,-,0.5,0,0
2024-05-19,Sunday,-,3.2,0,0
2024-05-20,Monday,"15,450",0,0,0
2024-05-21,Tuesday,"15,450",1.4,0,0
2024-05-22,Wednesday,"15,450",14.3,0,0
2024-05-23,Thursday,"15,450",11.9,0,0
2024-05-24,Friday,"15,450",17.4,0,0
2024-05-25,Saturday,-,35.7,0,0
2024-05-26,Sunday,-,0.3,0,0
2024-05-27,Monday,"15,450",0.4,0,0
2024-05-28,Tuesday,"15,450",0.3,0,0
2024-05-29,Wednesday,"15,450",2.5,0,0
2024-05-30,Thursday,"15,450",3.8,0,0
2024-05-31,Friday,"15,450",0.4,0,0
2024-06-01,Saturday,-,4.3,0,0
2024-06-02,Sunday,-,2.7,0,0
2024-06-03,Monday,"15,450",9.1,0,0
2024-06-04,Tuesday,"15,450",0.1,0,0
2024-06-05,Wednesday,"15,450",0.4,0,0
2024-06-06,Thursday,"15,450",0.1,0,0
2024-06-07,Friday,"15,450",1.1,0,0
2024-06-08,Saturday,-,0.5,0,0
2024-06-09,Sunday,-,5.2,0,0
2024-06-10,Monday,"15,450",4.3,0,0
2024-06-11,Tuesday,"15,450",22.1,0,0
2024-06-12,Wednesday,"15,450",4.2,0,0
2024-06-13,Thursday,"15,450",0.5,0,0
2024-06-14,Friday,"15,450",6.5,0,0
2024-06-15,Saturday,-,12.2,0,0
2024-06-16,Sunday,-,4.5,0,0
2024-06-17,Monday,"15,450",0.1,0,0
2024-06-18,Tuesday,"15,450",9.8,0,0
2024-06-19,Wednesday,"15,450",0,0,0
2024-06-20,Thursday,"15,450",0,0,0
2024-06-21,Friday,"15,450",0.2,0,0
2024-06-22,Saturday,-,0,0,0
2024-06-23,Sunday,-,0,0,0
2024-06-24,Monday,"15,500",1,0,0
2024-06-25,Tuesday,"15,500",11.7,0,0
2024-06-26,Wednesday,"15,500",3.3,0,0
2024-06-27,Thursday,"15,500",1.4,0,0
2024-06-28,Friday,"15,500",4.5,0,0
2024-06-29,Saturday,-,4.5,0,0
2024-06-30,Sunday,-,0.7,0,0
2024-07-01,Monday,"15,500",9,1,0
2024-07-02,Tuesday,"15,500",6.4,1,0
2024-07-03,Wednesday,"15,500",2,1,0
2024-07-04,Thursday,-,9.8,1,0
2024-07-05,Friday,"15,500",8.2,1,0
2024-07-06,Saturday,-,26.3,1,0
2024-07-07,Sunday,-,5.8,1,0
2024-07-08,Monday,"15,600",23.7,1,0
2024-07-09,Tuesday,"15,600",2.7,1,0
2024-07-10,Wednesday,"15,600",0,1,0
2024-07-11,Thursday,"15,600",0,1,0
2024-07-12,Friday,"15,600",0,1,0
2024-07-13,Saturday,-,0,1,0
2024-07-14,Sunday,-,0,1,0
2024-07-15,Monday,"15,600",0,1,0
2024-07-16,Tuesday,"15,600",0,1,0
2024-07-17,Wednesday,"15,600",0.1,1,0
2024-07-18,Thursday,"15,600",0.2,1,0
2024-07-19,Friday,"15,600",0,1,0
2024-07-20,Saturday,-,0,1,0
2024-07-21,Sunday,-,0,1,0
2024-07-22,Monday,"15,600",0,1,0
2024-07-23,Tuesday,"15,600",0.2,1,0
2024-07-24,Wednesday,"15,600",0.3,1,0
2024-07-25,Thursday,"15,600",2,1,0
2024-07-26,Friday,"15,600",0.1,1,0
2024-07-27,Saturday,-,0,1,0
2024-07-28,Sunday,-,0.2,1,0
2024-07-29,Monday,"15,600",0,1,0
2024-07-30,Tuesday,"15,600",0,1,0
2024-07-31,Wednesday,"15,600",0,1,0
2024-08-01,Thursday,"15,600",1.8,1,0
2024-08-02,Friday,"15,600",17.4,1,0
2024-08-03,Saturday,-,8.8,1,0
2024-08-04,Sunday,-,0.4,1,0
2024-08-05,Monday,"15,600",3.5,1,0
