time,Day,Harga Pasar,Curah Hujan,IsHarvestMonth,IsBigMonth
2024-01-10,Wednesday,14650,7.3,0,0
2024-01-11,Thursday,14650,24.2,0,0
2024-01-12,Friday,14650,0.0,0,0
2024-01-13,Saturday,14650,0.1,0,0
2024-01-14,Sunday,14650,0.1,0,0
2024-01-15,Monday,14650,9.9,0,0
2024-01-16,Tuesday,14650,9.7,0,0
2024-01-17,Wednesday,14650,14.5,0,0
2024-01-18,Thursday,14650,12.8,0,0
2024-01-19,Friday,14650,25.1,0,0
2024-01-20,Saturday,14650,2.7,0,0
2024-01-21,Sunday,14650,11.2,0,0
2024-01-22,Monday,14650,5.2,0,0
2024-01-23,Tuesday,14650,4.9,0,0
2024-01-24,Wednesday,14650,14.7,0,0
2024-01-25,Thursday,14650,12.1,0,0
2024-01-26,Friday,14650,11.7,0,0
2024-01-27,Saturday,14746,16.2,0,0
2024-01-28,Sunday,14892,13.8,0,0
2024-01-29,Monday,15000,29.5,0,0
2024-01-30,Tuesday,15000,22.7,0,0
2024-01-31,Wednesday,15000,12.8,0,0
2024-02-01,Thursday,15300,8.3,0,0
2024-02-02,Friday,15300,18.8,0,0
2024-02-03,Saturday,15265,19.3,0,0
2024-02-04,Sunday,15274,17.5,0,0
2024-02-05,Monday,15300,18.1,0,0
2024-02-06,Tuesday,15300,27.1,0,0
2024-02-07,Wednesday,15300,6.0,0,0
2024-02-08,Thursday,15300,14.8,0,0
2024-02-09,Friday,15300,13.5,0,0
2024-02-10,Saturday,15346,34.3,0,0
2024-02-11,Sunday,15407,10.6,0,0
2024-02-12,Monday,15450,18.4,0,0
2024-02-13,Tuesday,15450,13.0,0,0
2024-02-14,Wednesday,15450,13.6,0,0
2024-02-15,Thursday,15450,21.3,0,0
2024-02-16,Friday,15450,8.5,0,0
2024-02-17,Saturday,15466,10.3,0,0
2024-02-18,Sunday,15481,26.0,0,0
2024-02-19,Monday,15500,7.8,0,0
2024-02-20,Tuesday,15500,9.5,0,0
2024-02-21,Wednesday,15500,33.8,0,0
2024-02-22,Thursday,15500,10.1,0,0
2024-02-23,Friday,15500,14.8,0,0
2024-02-24,Saturday,15498,15.7,0,0
2024-02-25,Sunday,15499,15.2,0,0
2024-02-26,Monday,15500,8.2,0,0
2024-02-27,Tuesday,15500,7.4,0,0
2024-02-28,Wednesday,15500,9.7,0,0
2024-02-29,Thursday,15650,10.9,0,0
2024-03-01,Friday,15650,19.2,1,0
2024-03-02,Saturday,15636,13.8,1,0
2024-03-03,Sunday,15644,18.8,1,0
2024-03-04,Monday,15650,12.7,1,0
2024-03-05,Tuesday,15650,27.8,1,0
2024-03-06,Wednesday,15650,16.9,1,0
2024-03-07,Thursday,15500,16.7,1,0
2024-03-08,Friday,15500,24.6,1,0
2024-03-09,Saturday,15517,9.2,1,0
2024-03-10,Sunday,15515,0.9,1,0
2024-03-11,Monday,15500,7.5,1,0
2024-03-12,Tuesday,15500,15.4,1,1
2024-03-13,Wednesday,15500,23.2,1,1
2024-03-14,Thursday,15500,7.7,1,1
2024-03-15,Friday,15500,24.2,1,1
2024-03-16,Saturday,15499,6.5,1,1
2024-03-17,Sunday,15498,7.0,1,1
2024-03-18,Monday,15500,7.8,1,1
2024-03-19,Tuesday,15500,0.0,1,1
2024-03-20,Wednesday,15500,2.3,1,1
2024-03-21,Thursday,15500,3.8,1,1
2024-03-22,Friday,15500,3.5,1,1
2024-03-23,Saturday,15569,1.7,1,1
2024-03-24,Sunday,15611,4.9,1,1
2024-03-25,Monday,15500,3.1,1,1
2024-03-26,Tuesday,15250,4.7,1,1
2024-03-27,Wednesday,15250,15.2,1,1
2024-03-28,Thursday,15250,38.2,1,1
2024-03-29,Friday,15250,1.6,1,1
2024-03-30,Saturday,15252,2.4,1,1
2024-03-31,Sunday,15252,2.8,1,1
